113605,1712,29,22.19,99538.33,48.81
113777,1712,29,22.18,99541.35,48.80
113949,1713,29,22.18,99537.42,48.87
114121,1712,29,22.18,99537.38,48.81
114293,1712,29,22.17,99534.60,48.80
114465,1712,29,22.18,99537.77,48.82
114637,1712,29,22.18,99537.49,48.76
114809,1712,29,22.18,99537.03,48.73
114981,1712,29,22.17,99538.00,48.79
115153,1712,29,22.17,99537.71,48.79
115325,1712,29,22.17,99537.49,48.78
115497,1712,29,22.17,99536.86,48.83
115670,1712,29,22.17,99537.49,48.76
115842,1712,29,22.18,99538.46,48.78
116014,1712,29,22.17,99537.10,48.78
116186,1712,29,22.17,99537.89,48.82
116358,1713,29,22.17,99536.53,48.73
116530,1712,29,22.17,99535.16,48.76
116702,1712,29,22.17,99538.06,48.76
116874,1712,29,22.17,99538.06,48.76
117046,1712,29,22.18,99535.27,48.71
117218,1712,29,22.18,99537.09,48.79
117390,1712,29,22.18,99535.73,48.75
117562,1712,29,22.17,99538.11,48.75
117734,1712,29,22.18,99538.63,48.72
117906,1712,29,22.18,99539.30,48.70
118078,1712,29,22.18,99538.51,48.74
118250,1712,29,22.18,99539.75,48.74
118422,1712,29,22.18,99538.17,48.75
118594,1712,29,22.18,99536.64,48.74
118766,1712,29,22.18,99537.21,48.75
118938,1712,29,22.18,99539.71,48.73
119110,1712,29,22.18,99539.02,48.73
119282,1712,29,22.18,99536.46,48.75
119454,1712,29,22.18,99537.77,48.71
119626,1712,29,22.18,99538.22,48.63
119798,1712,29,22.19,99540.21,48.72
119970,1712,29,22.18,99539.13,48.73
120142,1712,29,22.18,99538.63,48.73
120314,1712,29,22.18,99537.14,48.71
120486,1712,29,22.18,99538.39,48.72
120658,1712,29,22.18,99538.11,48.72
120830,1712,29,22.18,99539.47,48.67
121003,1712,29,22.18,99538.63,48.73
121175,1712,29,22.18,99538.74,48.72
121347,1712,29,22.18,99537.38,48.72
121519,1712,29,22.18,99538.45,48.71
121691,1712,29,22.18,99532.89,48.67
121863,1712,29,22.18,99538.39,48.73
122035,1712,29,22.18,99536.01,48.71
122207,1712,29,22.18,99535.33,48.71
122379,1712,29,22.19,99537.14,48.71
122551,1712,29,22.18,99536.69,48.70
122723,1712,29,22.19,99539.86,48.66
122895,1712,29,22.18,99535.39,48.71
123067,1712,29,22.18,99535.05,48.70
123239,1712,29,22.18,99537.66,48.65
123411,1712,29,22.18,99535.33,48.70
123583,1712,29,22.19,99536.86,48.70
123755,1712,29,22.20,99540.43,48.70
123927,1712,29,22.19,99538.85,48.71
124099,1712,29,22.19,99538.67,48.65
124271,1712,29,22.20,99537.19,48.71
124443,1712,29,22.18,99536.92,48.69
124615,1712,29,22.19,99540.27,48.67
124787,1712,29,22.18,99541.52,48.65
124959,1712,29,22.18,99536.24,48.65
125131,1712,29,22.19,99534.42,48.67
125303,1712,29,22.19,99536.75,48.66
125475,1712,29,22.19,99538.17,48.65
125647,1712,29,22.18,99534.19,48.58
125819,1712,29,22.18,99532.49,48.65
125991,1712,29,22.18,99535.05,48.66
126163,1712,29,22.18,99537.26,48.65
126336,1713,29,22.18,99536.17,48.58
126508,1712,29,22.18,99536.75,48.61
126680,1712,29,22.19,99533.57,48.64
126852,1712,29,22.19,99535.44,48.64
127024,1712,29,22.19,99537.14,48.63
127196,1712,29,22.18,99537.42,48.57
127368,1712,29,22.19,99537.66,48.66
127540,1712,29,22.19,99539.70,48.63
127712,1712,29,22.19,99538.39,48.62
127884,1712,29,22.19,99535.44,48.61
128056,1712,29,22.19,99538.78,48.65
128228,1712,29,22.19,99539.64,48.62
128400,1712,29,22.19,99538.17,48.61
128572,1712,29,22.19,99531.80,48.60
128744,1712,29,22.19,99538.05,48.60
128916,1712,29,22.19,99538.96,48.62
129088,1712,29,22.19,99533.85,48.61
129260,1712,29,22.19,99542.48,48.60
129432,1712,29,22.19,99534.64,48.58
129604,1712,29,22.19,99543.05,48.63
129776,1712,29,22.19,99536.57,48.56
129948,1712,29,22.19,99535.55,48.58
130120,1712,29,22.19,99536.86,48.57
130292,1712,29,22.19,99538.61,48.64
130464,1712,29,22.19,99533.85,48.62
130636,1712,29,22.19,99537.25,48.58
130808,1712,29,22.19,99537.14,48.60
130980,1712,29,22.19,99540.83,48.57
131152,1712,29,22.19,99535.95,48.59
131324,1712,29,22.19,99541.39,48.56
131496,1712,29,22.19,99533.67,48.58
131668,1712,29,22.20,99540.21,48.60
131841,1713,29,22.20,99541.05,48.67
132013,1712,29,22.20,99535.10,48.64
132185,1712,29,22.20,99539.75,48.59
132357,1712,29,22.19,99537.37,48.58
132529,1712,29,22.19,99536.12,48.57
132701,1712,29,22.19,99537.20,48.60
132873,1712,29,22.19,99539.98,48.57
133045,1712,29,22.19,99536.07,48.57
133217,1712,29,22.19,99541.28,48.57
133389,1712,29,22.19,99539.47,48.58
133561,1712,29,22.20,99538.16,48.62
133733,1712,29,22.20,99541.63,48.59
133905,1712,29,22.20,99538.84,48.57
134077,1712,29,22.20,99540.77,48.54
134249,1712,29,22.20,99540.14,48.62
134421,1712,29,22.20,99540.32,48.55
134593,1714,29,22.20,99540.54,48.57
134765,1712,29,22.20,99541.62,48.57
134937,1712,29,22.20,99541.28,48.61
135109,1712,29,22.20,99540.37,48.61
135281,1712,29,22.19,99539.24,48.60
135453,1712,29,22.19,99539.86,48.56
135625,1712,29,22.19,99538.33,48.60
135797,1712,29,22.19,99538.67,48.56
135969,1712,29,22.19,99538.45,48.55
136141,1712,29,22.19,99539.86,48.56
136313,1712,29,22.19,99538.33,48.56
136485,1715,29,22.19,99536.97,48.55
136657,1712,29,22.20,99536.69,48.51
136829,1712,29,22.20,99538.56,48.56
137001,1712,29,22.20,99540.66,48.55
137174,1712,29,22.20,99541.28,48.59
137346,1712,29,22.20,99539.18,48.56
137518,1712,29,22.20,99543.89,48.62
137690,1712,29,22.20,99538.56,48.55
137862,1712,29,22.19,99538.67,48.55
138034,1712,29,22.20,99539.97,48.48
138206,1712,29,22.20,99539.07,48.52
138378,1712,29,22.20,99539.41,48.57
138550,1712,29,22.20,99539.46,48.54
138722,1712,29,22.20,99537.25,48.55
138894,1712,29,22.20,99541.67,48.57
139066,1712,29,22.20,99541.79,48.44
139238,1712,29,22.20,99538.10,48.54
139410,1712,29,22.20,99538.84,48.54
139582,1712,29,22.20,99540.37,48.56
139754,1712,29,22.20,99539.86,48.61
139926,1712,29,22.20,99539.86,48.60
140098,1712,29,22.20,99540.42,48.54
140270,1712,29,22.20,99538.72,48.52
140442,1712,29,22.20,99539.13,48.47
140614,1712,29,22.20,99539.07,48.63
140786,1712,29,22.21,99542.02,48.54
140958,1712,29,22.20,99536.80,48.54
141130,1712,29,22.21,99541.67,48.56
141302,1712,29,22.20,99538.39,48.54
141474,1712,29,22.20,99539.58,48.55
141646,1712,29,22.21,99542.53,48.54
141818,1712,29,22.20,99542.47,48.54
141990,1712,29,22.20,99538.55,48.52
142162,1712,29,22.20,99543.03,48.56
142334,1712,29,22.20,99538.33,48.54
142507,1712,29,22.21,99539.13,48.54
142679,1712,29,22.20,99540.89,48.61
142851,1712,29,22.20,99537.77,48.51
143023,1712,29,22.20,99543.72,48.54
143195,1712,29,22.20,99540.42,48.54
143367,1718,29,22.21,99540.49,48.54
143539,1718,29,22.20,99542.08,48.62
143711,1718,29,22.20,99539.86,48.53
143883,1718,29,22.20,99538.78,48.53
144055,1718,29,22.20,99539.75,48.54
144227,1718,29,22.20,99536.85,48.59
144399,1718,29,22.20,99538.27,48.48
144571,1718,29,22.20,99537.71,48.51
144743,1718,29,22.20,99536.80,48.53
144915,1718,29,22.20,99538.84,48.53
145087,1718,29,22.20,99536.00,48.53
145259,1718,29,22.20,99536.11,48.51
145431,1721,29,22.21,99537.30,48.52
145603,1718,29,22.21,99537.76,48.52
145775,1718,29,22.20,99536.85,48.48
145947,1718,29,22.20,99539.07,48.50
146119,1718,29,22.20,99537.88,48.43
146291,1718,29,22.20,99537.88,48.51
146463,1718,29,22.21,99540.82,48.51
146635,1718,29,22.21,99540.49,48.48
146807,1718,29,22.21,99535.60,48.55
146979,1718,29,22.20,99537.53,48.55
147151,1718,29,22.21,99538.89,48.50
147323,1718,29,22.20,99537.53,48.50
147495,1718,29,22.20,99539.41,48.47
147667,1718,29,22.20,99537.59,48.50
147840,1718,29,22.21,99536.06,48.48
148012,1721,29,22.20,99539.24,48.48
148184,1718,29,22.20,99535.32,48.52
148356,1718,29,22.21,99538.67,48.52
148528,1721,29,22.21,99537.59,48.47
148700,1718,29,22.20,99536.51,48.48
148872,1718,29,22.20,99537.82,48.47
149044,1721,29,22.20,99535.15,48.53
149216,1721,29,22.21,99539.46,48.42
149388,1718,29,22.21,99540.14,48.47
149560,1718,29,22.20,99539.07,48.46
149732,1718,29,22.20,99536.00,48.47
149904,1721,29,22.21,99537.14,48.53
150076,1718,29,22.21,99535.89,48.45
150248,1721,29,22.21,99538.78,48.46
150420,1718,29,22.21,99535.89,48.46
150592,1718,29,22.20,99535.49,48.47
150764,1718,29,22.21,99538.44,48.48
150936,1718,29,22.21,99536.74,48.46
151108,1718,29,22.21,99535.94,48.46
151280,1718,29,22.21,99536.22,48.44
151452,1718,29,22.21,99538.33,48.45
151624,1718,29,22.21,99537.76,48.37
151796,1718,29,22.21,99540.54,48.45
151968,1718,29,22.21,99539.91,48.46
152140,1718,29,22.21,99541.33,48.47
152312,1718,29,22.21,99540.82,48.43
152484,1718,29,22.21,99539.29,48.45
152656,1718,29,22.21,99540.82,48.45
152828,1718,29,22.21,99541.39,48.43
153000,1718,29,22.21,99537.99,48.52
153172,1716,29,22.22,99543.26,48.44
153345,1714,29,22.22,99538.78,48.46
153517,1712,29,22.22,99541.50,48.46
153689,1712,29,22.21,99536.91,48.46
153861,1712,29,22.21,99540.14,48.46
154033,1712,29,22.21,99540.03,48.44
154205,1712,29,22.21,99540.60,48.46
154377,1712,29,22.21,99538.50,48.43
154549,1712,29,22.21,99536.96,48.45
154721,1715,29,22.20,99541.39,48.45
154893,1712,29,22.21,99541.16,48.46
155065,1712,29,22.21,99539.52,48.47
155236,1712,29,22.21,99540.03,48.52
155408,1712,29,22.21,99539.80,48.46
155580,1712,29,22.21,99537.42,48.48
155752,1712,29,22.21,99537.64,48.47
155924,1712,29,22.21,99537.76,48.50
156096,1712,29,22.21,99538.83,48.48
156268,1712,29,22.21,99538.96,48.48
156440,1712,29,22.21,99537.47,48.47
156612,1712,29,22.21,99538.10,48.47
156784,1712,29,22.21,99546.72,48.52
156956,1712,29,22.21,99534.35,48.46
157128,1712,29,22.20,99538.21,48.54
157300,1712,29,22.21,99538.83,48.47
157472,1712,29,22.21,99544.07,48.46
157644,1715,29,22.21,99545.42,48.48
157816,1712,29,22.21,99529.99,48.55
157988,1712,29,22.20,99539.92,48.47
158160,1712,29,22.21,99543.78,48.47
158332,1712,29,22.21,99533.56,48.45
158504,1712,29,22.21,99543.15,48.38
158676,1712,29,22.21,99544.39,48.49
158849,1712,29,22.21,99536.17,48.47
159021,1712,29,22.23,99540.59,48.46
159193,1712,29,22.21,99541.45,48.51
159365,1712,29,22.21,99539.40,48.47
159537,1712,29,22.22,99541.73,48.46
159709,1712,29,22.21,99540.48,48.46
159881,1712,29,22.21,99540.65,48.49
160053,1712,29,22.21,99538.95,48.46
160225,1712,29,22.22,99541.89,48.44
160397,1712,29,22.22,99541.44,48.44
160569,1712,29,22.22,99542.35,48.44
160741,1712,29,22.22,99542.46,48.49
160913,1712,29,22.21,99538.60,48.43
161085,1711,29,22.21,99541.16,48.42
161257,1712,29,22.22,99541.39,48.43
161429,1712,29,22.22,99538.78,48.40
161601,1711,29,22.22,99536.57,48.50
161773,1712,29,22.21,99536.67,48.46
161945,1712,29,22.22,99539.52,48.42
162117,1712,29,22.22,99538.21,48.43
162289,1712,29,22.21,99537.25,48.42
162461,1712,29,22.22,99541.56,48.37
162633,1715,29,22.21,99539.57,48.46
162805,1712,29,22.22,99536.96,48.42
162977,1712,29,22.22,99538.32,48.43
163149,1712,29,22.21,99539.91,48.46
163321,1712,29,22.21,99536.67,48.40
163493,1712,29,22.22,99539.35,48.41
163665,1712,29,22.22,99539.85,48.40
163837,1712,29,22.21,99541.61,48.44
164009,1712,29,22.21,99536.46,48.45
164182,1712,29,22.21,99538.60,48.46
164354,1715,29,22.22,99539.69,48.40
164526,1712,29,22.22,99539.52,48.41
164698,1712,29,22.22,99542.86,48.38
164870,1712,29,22.22,99541.28,48.40
165042,1712,29,22.22,99543.32,48.40
165214,1712,29,22.21,99537.42,48.38
165386,1712,29,22.22,99540.77,48.40
165558,1712,29,22.21,99539.07,48.38
165730,1712,29,22.21,99540.14,48.34
165902,1712,29,22.21,99539.46,48.38
166074,1712,29,22.21,99540.42,48.37
166246,1712,29,22.21,99538.10,48.42
166418,1712,29,22.21,99541.28,48.33
166590,1712,29,22.21,99538.60,48.38
166762,1712,29,22.22,99542.92,48.37
166934,1712,29,22.22,99539.40,48.37
167106,1712,29,22.22,99538.32,48.34
167278,1712,29,22.21,99540.48,48.37
167450,1712,29,22.22,99540.03,48.37
167622,1712,29,22.21,99538.95,48.37
167794,1712,29,22.22,99540.03,48.43
167966,1712,29,22.23,99541.55,48.36
168138,1715,29,22.23,99538.21,48.37
168310,1711,29,22.22,99541.72,48.37
168482,1712,29,22.22,99537.98,48.35
168654,1712,29,22.22,99539.85,48.37
168826,1714,29,22.21,99538.95,48.36
168998,1712,29,22.22,99535.77,48.36
169170,1712,29,22.22,99535.25,48.36
169342,1714,29,22.22,99542.64,48.36
169515,1712,29,22.22,99540.77,48.35
169687,1715,29,22.22,99537.82,48.41
169859,1712,29,22.22,99538.72,48.36
170031,1712,29,22.22,99540.25,48.36
170203,1712,29,22.22,99538.83,48.38
170375,1714,29,22.22,99538.72,48.36
170547,1712,29,22.22,99539.07,48.36
170719,1714,29,22.22,99538.21,48.36
170891,1712,29,22.22,99538.38,48.37
171063,1715,29,22.22,99536.79,48.36
171235,1712,29,22.22,99540.71,48.37
171407,1715,29,22.22,99541.28,48.36
171579,1712,29,22.22,99538.83,48.34
171751,1712,29,22.21,99542.18,48.41
171923,1715,29,22.21,99541.05,48.36
172095,1715,29,22.22,99540.08,48.37
172267,1715,29,22.22,99541.39,48.37
172439,1712,29,22.22,99540.60,48.40
172611,1712,29,22.21,99540.99,48.34
172783,1712,29,22.21,99540.77,48.37
172955,1715,29,22.22,99541.21,48.38
173127,1712,29,22.22,99544.79,48.37
173299,1712,29,22.23,99539.06,48.40
173471,1712,29,22.23,99539.17,48.40
173643,1713,29,22.23,99537.69,48.38
173815,1714,29,22.22,99538.83,48.38
173987,1712,29,22.22,99537.87,48.42
174159,1715,29,22.22,99538.66,48.37
174331,1712,29,22.22,99540.93,48.43
174503,1712,29,22.22,99539.69,48.38
174675,1712,29,22.22,99541.16,48.40
174848,1712,29,22.22,99541.10,48.32
175020,1712,29,22.22,99536.28,48.41
175192,1712,29,22.21,99535.38,48.38
175364,1712,29,22.22,99543.14,48.38
175536,1712,29,22.22,99539.07,48.38
175708,1712,29,22.22,99539.07,48.36
175880,1712,29,22.22,99539.57,48.35
176052,1715,29,22.22,99541.05,48.38
176224,1712,29,22.22,99539.80,48.38
176396,1712,29,22.22,99539.68,48.35
176568,1712,29,22.22,99540.71,48.34
176740,1712,29,22.23,99541.55,48.36
176912,1712,29,22.23,99540.02,48.38
177084,1712,29,22.23,99540.14,48.38
177256,1712,29,22.24,99540.64,48.40
177428,1715,29,22.24,99541.83,48.38
177600,1712,29,22.23,99541.04,48.38
177772,1712,29,22.23,99542.63,48.38
177944,1712,29,22.23,99542.24,48.36
178116,1712,29,22.23,99541.10,48.32
178288,1712,29,22.23,99542.24,48.35
178460,1712,29,22.22,99538.83,48.37
178632,1712,29,22.22,99537.92,48.38
178804,1712,29,22.22,99539.52,48.35
178976,1712,29,22.22,99540.36,48.28
179148,1712,29,22.23,99540.76,48.36
179320,1712,29,22.23,99538.55,48.36
179492,1714,29,22.23,99541.67,48.38
179664,1712,29,22.23,99542.86,48.40
179836,1712,29,22.23,99542.35,48.37
180008,1712,29,22.23,99538.21,48.35
180180,1712,29,22.23,99540.76,48.37
180353,1712,29,22.23,99536.50,48.33
180525,1712,29,22.22,99540.71,48.38
180697,1712,29,22.23,99539.46,48.35
180869,1712,29,22.22,99539.52,48.34
181041,1715,29,22.23,99537.86,48.37
181213,1712,29,22.22,99539.85,48.29
181385,1712,29,22.22,99538.49,48.32
181557,1712,29,22.23,99538.55,48.34
181729,1712,29,22.22,99539.68,48.34
181901,1711,29,22.22,99538.49,48.36
182073,1712,29,22.22,99540.82,48.43
182245,1712,29,22.22,99538.43,48.33
182417,1712,29,22.22,99537.75,48.33
182589,1712,29,22.22,99539.68,48.32
182761,1712,29,22.23,99539.57,48.33
182933,1712,29,22.23,99540.59,48.28
183105,1715,29,22.23,99540.59,48.33
183277,1714,29,22.22,99538.15,48.33
183449,1712,29,22.23,99541.44,48.41
183621,1715,29,22.22,99540.14,48.37
183793,1712,29,22.22,99540.71,48.32
183965,1715,29,22.23,99538.03,48.33
184137,1715,29,22.23,99538.26,48.31
184309,1712,29,22.22,99537.47,48.36
184481,1714,29,22.23,99538.38,48.25
184653,1714,29,22.22,99540.88,48.33
184825,1715,29,22.23,99538.38,48.32
184997,1712,29,22.23,99537.86,48.36
185169,1715,29,22.23,99539.28,48.29
185341,1712,29,22.23,99538.03,48.36
185513,1712,29,22.23,99538.89,48.32
185686,1713,29,22.23,99538.21,48.34
185858,1712,29,22.23,99538.55,48.29
186030,1712,29,22.22,99539.22,48.35
186202,1712,29,22.23,99539.39,48.32
186374,1712,29,22.23,99539.79,48.33
186546,1715,29,22.23,99541.61,48.32
186718,1712,29,22.23,99537.75,48.34
186890,1715,29,22.23,99538.71,48.33
187062,1714,29,22.23,99540.08,48.32
187234,1712,29,22.23,99539.57,48.37
187406,1712,29,22.23,99540.47,48.34
187578,1714,29,22.23,99538.38,48.32
187750,1712,29,22.23,99538.03,48.32
187922,1712,29,22.22,99541.05,48.32
188094,1714,29,22.23,99538.21,48.34
188266,1714,29,22.23,99538.71,48.36
188438,1715,29,22.23,99537.30,48.25
188610,1715,29,22.23,99540.30,48.33
188782,1712,29,22.23,99537.02,48.31
188954,1715,29,22.23,99539.28,48.28
189126,1714,29,22.23,99540.76,48.28
189298,1712,29,22.23,99537.80,48.32
189470,1712,29,22.23,99539.46,48.33
189642,1712,29,22.23,99538.83,48.31
189814,1715,29,22.23,99540.59,48.28
189986,1712,29,22.23,99537.75,48.25
190158,1712,29,22.23,99539.28,48.32
190330,1712,29,22.23,99537.92,48.32
190502,1712,29,22.23,99541.10,48.34
190674,1712,29,22.23,99539.22,48.31
190846,1715,29,22.23,99538.03,48.31
191019,1712,29,22.23,99537.86,48.31
191191,1712,29,22.23,99538.09,48.35
191363,1711,29,22.23,99536.89,48.26
191535,1715,29,22.23,99538.77,48.33
191707,1712,29,22.23,99538.03,48.32
191879,1712,29,22.23,99538.77,48.32
192051,1712,29,22.23,99538.88,48.29
192223,1712,29,22.23,99540.14,48.33
192395,1715,29,22.23,99538.77,48.33
192567,1712,29,22.23,99539.62,48.34
192739,1714,29,22.23,99539.57,48.31
192911,1714,29,22.23,99540.76,48.37
193083,1712,29,22.23,99540.64,48.38
193255,1714,29,22.23,99538.66,48.34
193427,1712,29,22.23,99538.49,48.33
193599,1712,29,22.23,99539.62,48.34
193771,1712,29,22.24,99540.30,48.39
193943,1711,29,22.24,99539.16,48.23
194115,1712,29,22.23,99539.17,48.33
194287,1712,29,22.23,99537.86,48.29
194459,1714,29,22.23,99538.83,48.21
194631,1711,29,22.23,99536.89,48.26
194803,1714,29,22.23,99536.50,48.32
194975,1712,29,22.23,99538.38,48.33
195147,1714,29,22.23,99537.30,48.32
195319,1715,29,22.23,99535.82,48.36
195491,1715,29,22.23,99535.82,48.28
195663,1712,29,22.23,99537.07,48.33
195835,1712,29,22.23,99539.11,48.33
196007,1712,29,22.23,99536.85,48.38
196179,1712,29,22.23,99535.76,48.35
196352,1712,29,22.23,99531.22,48.33
196524,1711,29,22.23,99539.74,48.33
196696,1715,29,22.24,99539.79,48.33
196868,1715,29,22.23,99536.61,48.34
197040,1715,29,22.23,99536.56,48.31
197212,1715,29,22.23,99537.07,48.32
197384,1712,29,22.23,99537.13,48.28
197556,1715,29,22.23,99538.38,48.32
197728,1712,29,22.23,99537.07,48.34
197900,1711,29,22.23,99537.30,48.31
198072,1712,29,22.23,99538.71,48.31
198244,1715,29,22.23,99538.88,48.29
198416,1714,29,22.23,99539.57,48.31
198588,1712,29,22.24,99539.11,48.28
198760,1712,29,22.23,99539.34,48.29
198932,1712,29,22.23,99539.00,48.29
199104,1714,29,22.23,99539.05,48.25
199276,1712,29,22.24,99539.90,48.27
199448,1712,29,22.24,99541.43,48.30
199620,1712,29,22.23,99540.02,48.29
199792,1712,29,22.23,99536.96,48.28
199964,1712,29,22.23,99536.96,48.28
200136,1714,29,22.23,99536.61,48.29
200308,1712,29,22.23,99539.57,48.28
200480,1714,29,22.23,99537.24,48.28
200652,1712,29,22.23,99535.53,48.35
200824,1712,29,22.23,99537.58,48.32
200996,1712,29,22.23,99535.93,48.32
201168,1711,29,22.23,99535.53,48.27
201340,1711,29,22.23,99537.13,48.27
201512,1714,29,22.23,99538.26,48.23
201684,1712,29,22.23,99539.17,48.26
201857,1714,29,22.23,99536.21,48.26
202029,1715,29,22.23,99534.63,48.26
202201,1714,29,22.23,99536.78,48.28
202373,1715,29,22.23,99534.91,48.20
202545,1715,29,22.23,99534.74,48.26
202717,1714,29,22.23,99535.53,48.25
202889,1714,29,22.23,99534.80,48.27
203061,1712,29,22.24,99536.21,48.17
203233,1714,29,22.23,99534.12,48.31
203405,1714,29,22.23,99537.02,48.25
203577,1715,29,22.22,99533.89,48.25
203749,1715,29,22.23,99535.25,48.23
203921,1714,29,22.23,99535.59,48.27
204093,1714,29,22.23,99535.42,48.24
204265,1714,29,22.23,99535.03,48.24
204437,1715,29,22.23,99533.89,48.24
204609,1712,29,22.23,99535.25,48.19
204781,1714,29,22.23,99533.94,48.26
204953,1714,29,22.23,99538.21,48.24
205125,1711,29,22.23,99535.64,48.24
205297,1715,29,22.23,99535.82,48.24
205469,1715,29,22.25,99538.99,48.23
205641,1714,29,22.25,99540.86,48.25
205813,1715,29,22.24,99538.99,48.23
205985,1715,29,22.24,99538.08,48.23
206157,1715,29,22.23,99534.35,48.19
206329,1715,29,22.24,99535.82,48.29
206501,1715,29,22.25,99537.63,48.23
206673,1714,29,22.24,99537.69,48.22
206845,1715,29,22.24,99537.35,48.24
207017,1715,29,22.25,99537.12,48.30
207190,1715,29,22.25,99534.74,48.23
207362,1715,29,22.24,99537.07,48.22
207534,1714,29,22.23,99534.23,48.21
207706,1714,29,22.24,99534.05,48.15
207878,1714,29,22.23,99537.69,48.24
208050,1714,29,22.24,99535.71,48.21
208222,1714,29,22.24,99536.10,48.21
208394,1715,29,22.24,99536.27,48.19
208566,1715,29,22.25,99537.63,48.23
208738,1714,29,22.25,99536.27,48.19
208910,1712,29,22.25,99539.67,48.20
209082,1714,29,22.24,99536.72,48.19
209254,1715,29,22.24,99535.71,48.15
209426,1714,29,22.24,99538.42,48.25
209598,1714,29,22.24,99538.14,48.18
209770,1715,29,22.24,99538.60,48.18
209942,1714,29,22.24,99538.82,48.18
210114,1715,29,22.24,99535.42,48.19
210286,1715,29,22.24,99534.85,48.11
210458,1714,29,22.24,99537.00,48.17
210630,1714,29,22.24,99537.52,48.17
210802,1714,29,22.24,99536.44,48.15
210974,1714,29,22.24,99537.57,48.16
211146,1714,29,22.24,99538.20,48.14
211318,1714,29,22.23,99536.50,48.16
211490,1714,29,22.25,99538.99,48.15
211662,1714,29,22.24,99536.89,48.14
211834,1714,29,22.25,99537.85,48.18
212006,1715,29,22.24,99535.99,48.16
212178,1714,29,22.24,99537.41,48.16
212350,1714,29,22.24,99537.41,48.10
212523,1714,29,22.24,99537.12,48.14
212695,1714,29,22.24,99535.02,48.17
212867,1715,29,22.24,99535.92,48.15
213039,1714,29,22.24,99537.63,48.13
213211,1715,29,22.25,99535.25,48.23
213383,1715,29,22.25,99536.41,48.16
213555,1714,29,22.25,99537.17,48.15
213727,1715,29,22.25,99538.11,48.15
213899,1714,29,22.25,99538.82,48.06
214071,1714,29,22.24,99539.79,48.09
214243,1714,29,22.24,99541.21,48.14
214415,1715,29,22.24,99536.55,48.15
214587,1714,29,22.24,99538.08,48.14
214759,1714,29,22.24,99540.13,48.21
214931,1714,29,22.25,99539.99,48.17
215103,1714,29,22.25,99536.15,48.14
215275,1714,29,22.25,99536.78,48.14
215447,1715,29,22.24,99536.50,48.24
215619,1715,29,22.23,99534.96,48.09
215791,1714,29,22.24,99535.88,48.15
215963,1714,29,22.24,99532.64,48.14
216135,1714,29,22.24,99534.67,48.14
216307,1714,29,22.24,99533.42,48.21
216479,1714,29,22.24,99533.14,48.21
216651,1714,29,22.24,99533.83,48.14
216823,1715,29,22.23,99534.28,48.14
216995,1714,29,22.24,99535.99,48.16
217167,1714,29,22.24,99537.35,48.26
217339,1714,29,22.24,99538.20,48.18
217511,1714,29,22.24,99537.40,48.14
217683,1714,29,22.24,99538.60,48.14
217856,1715,29,22.24,99538.25,48.07
218028,1714,29,22.24,99537.63,48.19
218200,1714,29,22.24,99538.88,48.16
218372,1714,29,22.24,99537.80,48.14
218544,1714,29,22.24,99537.97,48.16
218716,1714,29,22.25,99542.03,48.14
218888,1714,29,22.25,99541.77,48.12
219060,1714,29,22.25,99540.02,48.14
219232,1714,29,22.24,99539.05,48.14
219404,1714,29,22.24,99537.29,48.17
219576,1715,29,22.24,99537.40,48.18
219748,1714,29,22.24,99537.80,48.16
219920,1714,29,22.24,99539.61,48.14
220092,1714,29,22.24,99537.85,48.10
220264,1714,29,22.24,99537.12,48.07
220436,1714,29,22.24,99537.00,48.16
220608,1714,29,22.24,99537.40,48.13
220780,1714,29,22.25,99537.28,48.14
220952,1714,29,22.24,99537.91,48.08
221124,1714,29,22.24,99537.69,48.19
221296,1715,29,22.24,99539.90,48.17
221468,1715,29,22.25,99539.05,48.13
221640,1715,29,22.24,99539.96,48.14
221812,1714,29,22.25,99539.89,48.15
221984,1714,29,22.25,99538.48,48.13
222156,1714,29,22.25,99540.58,48.13
222328,1714,29,22.24,99541.27,48.13
222500,1714,29,22.25,99536.44,48.13
222672,1714,29,22.24,99537.57,48.21
222844,1714,29,22.24,99538.03,48.00
223016,1714,29,22.24,99537.57,48.14
223188,1714,29,22.24,99537.75,48.13
223361,1714,29,22.24,99539.22,48.12
223533,1714,29,22.24,99537.69,48.23
223705,1714,29,22.24,99539.90,48.13
223877,1714,29,22.24,99535.82,48.14
224049,1714,29,22.24,99539.05,48.09
224221,1714,29,22.24,99540.47,48.10
224393,1714,29,22.24,99535.64,48.20
224565,1714,29,22.24,99538.94,48.13
224737,1714,29,22.24,99538.42,48.14
224909,1714,29,22.24,99537.69,48.18
225081,1714,29,22.24,99536.38,48.21
225253,1714,29,22.25,99537.60,48.14
225425,1714,29,22.25,99540.41,48.13
225597,1715,29,22.24,99537.57,48.15
225769,1714,29,22.24,99538.77,47.98
225941,1714,29,22.24,99536.03,48.10
226113,1714,29,22.25,99536.44,48.14
226285,1714,29,22.25,99537.09,48.14
226457,1714,29,22.25,99536.27,48.14
226629,1714,29,22.24,99537.75,48.16
226801,1714,29,22.24,99537.85,48.18
226973,1714,29,22.24,99537.17,48.14
227145,1714,29,22.24,99537.80,48.15
227317,1715,29,22.24,99538.42,48.07
227489,1715,29,22.24,99538.66,48.15
227661,1714,29,22.24,99537.97,48.14
227833,1714,29,22.24,99539.78,48.13
228005,1714,29,22.24,99536.72,48.16
